,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
120,364.344129,nectandra crassiloba,122.3265943,2002,1986,242.0175347,16,15.12609592,-1.350353415,0.582917656,-2.290653932,0.109515987,year_s,first,,,,,,,,,
121,249.3382171,neea verticillata,70.6280207,2008,1979,178.7101964,29,6.162420565,0.902063134,1.091929027,-1.587439172,2.36323888,year_s,last,,,,,,,,,
122,279.464432,neosprucea melastomatoides,267.6540044,2002,1986,11.81042769,16,0.738151731,0.068245683,0.876597931,-1.421958078,2.132528989,year_s,last,,,,,,,,,
123,71.01624137,osteophloeum platyspermum,-67.80633341,2008,1987,138.8225748,21,6.610598799,-0.49873731,0.214076269,-1.025202741,-0.167124747,year_s,first,,,,,,,,,
124,44.61977328,otoba glycycarpa,-85.24662813,2007,1986,129.8664014,21,6.184114353,-0.266662971,0.103605095,-0.495247993,-0.097402454,year_s,first,,,,,,,,,
125,67.06240072,otoba parvifolia,-18.54055577,2007,1985,85.60295649,22,3.891043477,-0.33626697,0.885051551,-2.040057452,1.671914664,year_s,first,,,,,,,,,
126,177.214349,palicourea grandiceps,101.3975705,2000,1986,75.81677852,14,5.41548418,0.370975473,0.811900534,-1.318130075,2.047976255,year_s,last,,,,,,,,,
127,82.6804505,palicourea jatun-sachensis ,7.033650361,2000,1986,75.64680013,14,5.403342867,-0.285371475,0.461323873,-1.248372804,0.731813093,year_s,first,,,,,,,,,
128,135.4852324,palicourea triphylla,84.56308284,2006,1986,50.92214956,20,2.546107478,-0.282739218,1.093849638,-2.188288376,1.953747894,year_s,first,,,,,,,,,
129,246.0401973,pearcea rhodotricha,233.4739814,2018,1985,12.56621585,33,0.38079442,-0.044316938,0.95131416,-1.991822305,1.86911381,year_s,first,,,,,,,,,
130,249.3216168,pearcea sprucei,102.9226167,2006,1987,146.3990002,19,7.705210536,1.134476703,1.244667964,-0.919397103,3.105822878,year_s,last,,,,,,,,,
131,190.3301065,pentagonia spathicalyx,39.16793816,1995,1985,151.1621683,10,15.11621683,-0.577820875,0.929530641,-1.990155541,1.619014167,year_s,first,,,,,,,,,
132,173.5974382,peperomia serpens,124.0722186,2016,1932,49.5252196,84,0.589585948,-0.170892643,0.553383915,-1.331092999,0.954786455,year_s,first,,,,,,,,,
133,190.467319,peperomia tetragona,37.29531752,2005,1976,153.1720015,29,5.281793155,-0.651396408,0.856158806,-1.901520742,1.662061903,year_s,first,,,,,,,,,
134,261.8001713,perebea xanthochyma,186.7496722,2008,1987,75.05049909,21,3.57383329,-0.365959418,0.909788729,-1.82628313,1.52547488,year_s,first,,,,,,,,,
135,203.1501486,philodendron asplundii,79.98007767,2015,1987,123.1700709,28,4.398931104,0.395653126,0.342866568,-0.333490149,0.973309085,year_s,last,,,,,,,,,
136,154.2247667,philodendron campii,129.7507479,2005,1987,24.47401887,18,1.359667715,0.239458657,1.028029093,-1.893749439,2.55645058,year_s,last,,,,,,,,,
137,427.5413035,philodendron schott,268.8862937,2015,1980,158.6550098,35,4.533000281,-0.514622295,0.270667988,-1.011944083,-0.156997336,year_s,first,,,,,,,,,
138,106.2983182,philodendron wittianum,41.02702217,2006,1986,65.27129601,20,3.263564801,-0.251886269,0.138573383,-0.501780782,-0.012142692,year_s,first,,,,,,,,,
139,202.3150563,phragmotheca ecuadorensis,72.75128151,1994,1987,129.5637748,7,18.50911068,0.600079644,0.917319971,-1.720623161,1.738803283,year_s,last,,,,,,,,,
