,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
93,302.8029914,Andropogon perligulatus ,267.2842804,1971,1934,35.51871106,37,0.959965164,0.053921387,0.027827884,0.002427574,0.108605506,year_s,last,,,,,,,,,
94,315.3053392,Andropogon pseudapricus,251.6242539,1966,1950,63.68108523,16,3.980067827,-0.133285344,0.065694656,-0.267013265,-0.011281873,year_s,first,,,,,,,,,
95,285.8177254,Andropogon schirensis ,272.2112208,1995,1934,13.60650459,61,0.223057452,0.019948046,0.023038237,-0.026670083,0.065815438,year_s,last,,,,,,,,,
96,302.8895892,Andropogon tectorum,302.8088683,1995,1950,0.080720889,45,0.001793798,-0.000217377,0.042054425,-0.0885198,0.075959664,year_s,first,,,,,,,,,
97,17.96569185,Androsiphonia adenostegia,-10.46325598,2003,1966,28.42894784,37,0.768349942,0.079689315,0.100630718,-0.114925662,0.291589099,year_s,last,,,,,,,,,
98,219.601175,Aneilema lanceolatum,132.5976447,1996,1936,87.00353028,60,1.450058838,-0.408780607,0.466926484,-1.295927598,0.185759267,year_s,first,,,,,,,,,
99,172.4738348,Aneilema setiferum,156.3959157,2005,1935,16.07791908,70,0.229684558,-0.075635371,0.613921237,-1.307740241,1.129514588,year_s,first,,,,,,,,,
100,344.0484094,Aneilema umbrosum ,227.0204803,1996,1953,117.0279292,43,2.721579748,-0.518672719,0.737902671,-1.707506361,1.682367695,year_s,first,,,,,,,,,
101,378.4242173,Angylocalyx oligophyllus ,294.5328584,2003,1953,83.89135888,50,1.677827178,-0.270467743,0.563529776,-0.856695557,1.800427601,year_s,first,,,,,,,,,
102,309.8632711,Anisophyllea meniaudii ,305.6227447,2003,1966,4.24052638,37,0.114608821,-0.002812205,0.546985786,-1.035994072,1.358991391,year_s,first,,,,,,,,,
103,321.7402416,Anisosorus occidentalis ,245.8183105,1954,1950,75.92193111,4,18.98048278,0.325080186,0.696568939,-1.641457458,1.456691685,year_s,last,,,,,,,,,
104,304.6780926,Annickia polycarpa ,67.02441082,2003,1941,237.6536818,62,3.8331239,-1.200717548,0.213862547,-1.636075138,-0.808172631,year_s,first,,,,,,,,,
105,125.5078925,Annona glauca,15.92060485,2005,1936,109.5872877,69,1.588221561,-0.220444108,0.023443335,-0.267641589,-0.174075733,year_s,first,,,,,,,,,
106,68.26282524,Annona muricata ,-74.90191384,1961,1936,143.1647391,25,5.726589563,-0.694340988,0.112687533,-0.932232202,-0.488679437,year_s,first,,,,,,,,,
107,92.64692595,Annona senegalensis ,72.20296421,2006,1933,20.44396174,73,0.28005427,-0.036484246,0.026710624,-0.089299786,0.015433861,year_s,first,,,,,,,,,
108,327.7230363,Anogeissus leiocarpa ,126.2091561,2005,1900,201.5138802,105,1.919179811,1.108248575,0.717605532,-0.22919873,2.504417887,year_s,last,,,,,,,,,
109,307.6315553,Anonidium mannii ,89.6060746,2003,1956,218.0254807,47,4.638840016,1.332651727,0.452348723,0.565335931,2.259071741,year_s,last,,,,,,,,,
110,82.01413494,Anthocleista djalonensis,-26.95429197,2005,1977,108.9684269,28,3.891729532,-0.41905828,0.235988842,-0.972010386,-0.023647032,year_s,first,,,,,,,,,
111,221.2925375,Anthocleista nobilis ,176.7628235,2003,1912,44.52971397,91,0.489337516,-0.152676196,0.956481451,-1.734787154,2.00228387,year_s,first,,,,,,,,,
112,335.6170952,Anthonotha fragrans ,296.7801529,2003,1966,38.83694226,37,1.049647088,-0.147141781,0.084433962,-0.322894645,0.015086188,year_s,first,,,,,,,,,
113,310.4049121,Anthonotha macrophylla ,300.0266125,2003,1946,10.3782996,57,0.182075432,0.026885471,0.063441823,-0.097057553,0.152135443,year_s,last,,,,,,,,,
114,216.8750865,Anthonotha vignei ,-12.16038205,1995,1973,229.0354685,22,10.41070311,1.36979602,0.352574215,0.760564612,2.138675909,year_s,last,,,,,,,,,
115,352.3024453,Antiaris toxicaria ,291.917933,2003,1994,60.38451228,9,6.709390253,-0.23302729,0.669675176,-0.933824423,1.46902168,year_s,first,,,,,,,,,
116,180.9529913,Antidesma laciniatum ,45.3313606,2003,1900,135.6216308,103,1.316714862,0.440220934,0.221286898,0.118254157,0.959717325,year_s,last,,,,,,,,,
117,142.0670469,Antidesma venosum ,101.0102793,2006,1936,41.05676761,70,0.586525252,-0.117533107,0.083335604,-0.282955789,0.039437271,year_s,first,,,,,,,,,
118,296.2742422,Antrocaryon micraster ,87.01035812,2003,1937,209.2638841,66,3.170664911,0.754601085,0.163959724,0.47286671,1.119141493,year_s,last,,,,,,,,,
119,77.78517811,Aptandra zenkeri ,42.83206678,2003,1935,34.95311133,68,0.514016343,-0.137423301,1.025652591,-2.069017884,2.093952718,year_s,first,,,,,,,,,
120,222.6445324,Argomuellera macrophylla ,-1.425118938,2003,1954,224.0696514,49,4.572850028,1.280503511,0.470017766,-0.049662816,2.116927804,year_s,last,,,,,,,,,
121,319.8222406,Aristida adscensionis,47.01591154,1993,1927,272.8063291,66,4.133429228,0.747766692,0.183621114,0.437383936,1.155685861,year_s,last,,,,,,,,,
122,354.546216,Aristida hordeacea ,214.2072321,1972,1935,140.3389839,37,3.792945511,-0.38429618,0.105041627,-0.612597672,-0.199171629,year_s,first,,,,,,,,,
123,300.7745351,Aristida kerstingii ,239.7995285,1994,1950,60.97500655,44,1.385795603,0.116259223,0.049031254,0.021253537,0.215361432,year_s,last,,,,,,,,,
124,188.2257945,Aristida sieberiana,132.911973,1966,1952,55.31382156,14,3.950987255,0.428833316,1.323594137,-1.962724472,2.833648872,year_s,last,,,,,,,,,
125,303.451838,Aristida spuria ,188.0650443,1963,1957,115.3867936,6,19.23113227,-0.380573871,0.155917526,-0.740574611,-0.128532346,year_s,first,,,,,,,,,
126,208.3674435,Aristolochia albida ,135.754893,1951,1936,72.61255053,15,4.840836702,0.263893717,0.103391298,0.07250884,0.481208012,year_s,last,,,,,,,,,
127,151.2640731,Aristolochia dewevrei ,124.498956,1957,1952,26.76511709,5,5.353023418,0.097225503,0.024214047,0.048892596,0.144941468,year_s,last,,,,,,,,,
128,389.8441178,Aristolochia elegans ,310.1682432,1996,1899,79.67587463,97,0.821400769,0.237442805,0.072107877,0.099452136,0.381755407,year_s,last,,,,,,,,,
129,74.71667462,Artabotrys insignis,55.72434043,1999,1967,18.99233419,32,0.593510443,-0.07220354,0.094741805,-0.261625133,0.111716794,year_s,first,,,,,,,,,
130,379.659428,Artabotrys jollyanus,286.9582948,1997,1974,92.70113322,23,4.030484053,-0.395538988,0.13711253,-0.68524238,-0.14697626,year_s,first,,,,,,,,,
131,106.0011099,Artabotrys stenopetalus ,-44.19259402,1987,1943,150.1937039,44,3.413493271,0.524465223,0.101547698,0.337931858,0.736171268,year_s,last,,,,,,,,,
132,196.6018497,Artabotrys velutinus ,-104.1011233,1996,1952,300.702973,44,6.834158477,-2.132831439,0.345627137,-2.74042397,-1.611109243,year_s,first,,,,,,,,,
133,212.7448976,Arthropteris monocarpa ,136.0323296,1978,1941,76.712568,37,2.073312649,-0.262904154,0.447434683,-1.203001734,0.826686411,year_s,first,,,,,,,,,
134,462.4829338,Arthropteris orientalis,191.0844322,1998,1937,271.3985016,61,4.449155764,-1.537192296,0.63660926,-2.57530521,0.317828439,year_s,first,,,,,,,,,
135,93.41093796,Arthropteris palisotii,-32.62103232,2003,1934,126.0319703,69,1.826550294,-0.355644101,0.197751129,-0.809605118,-0.034298139,year_s,first,,,,,,,,,
136,186.701977,Ascolepis capensis ,-50.21073092,1974,1932,236.9127079,42,5.640778759,1.127196455,0.482388418,0.376098806,2.194730216,year_s,last,,,,,,,,,
137,29.1522694,Asparagus warneckei ,3.229237601,1958,1930,25.9230318,28,0.925822564,-0.072966757,0.101475755,-0.284273457,0.108346861,year_s,first,,,,,,,,,
